@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
23,student,single,secondary,107,no,no,cellular,14,oct,84,1,1,success,yes
39,technician,married,secondary,8,no,yes,cellular,17,nov,333,2,2,failure,no
59,blue-collar,divorced,primary,989,no,no,cellular,20,jul,125,2,0,unknown,yes
39,technician,married,secondary,2983,no,no,cellular,3,dec,472,1,0,unknown,yes
56,management,married,primary,21,no,no,cellular,7,jul,118,1,0,unknown,no
40,admin.,married,secondary,824,yes,no,cellular,17,apr,359,1,0,unknown,no
40,technician,divorced,tertiary,1871,yes,no,cellular,17,nov,64,1,0,unknown,no
60,management,married,tertiary,3387,no,no,cellular,14,aug,636,2,0,unknown,no
43,admin.,married,secondary,817,yes,yes,cellular,21,nov,51,1,0,unknown,no
30,management,single,tertiary,232,no,no,cellular,15,jul,219,1,1,success,yes
38,blue-collar,married,secondary,376,yes,no,unknown,7,may,1521,1,0,unknown,no
55,management,married,tertiary,23189,yes,no,unknown,14,may,77,1,0,unknown,no
49,services,divorced,secondary,933,no,yes,cellular,29,jul,92,33,0,unknown,no
49,admin.,married,secondary,167,no,yes,cellular,9,jul,51,1,0,unknown,no
41,management,married,tertiary,0,no,no,cellular,17,sep,294,4,11,other,yes
32,blue-collar,married,secondary,759,yes,no,cellular,9,apr,317,5,0,unknown,yes
34,blue-collar,single,secondary,-72,yes,no,cellular,7,jul,273,5,0,unknown,no
29,blue-collar,married,primary,111,yes,no,cellular,6,may,14,11,0,unknown,no
32,management,single,tertiary,1781,no,no,cellular,8,apr,321,1,0,unknown,yes
32,admin.,single,secondary,223,yes,yes,unknown,27,may,236,4,0,unknown,no
37,technician,single,tertiary,197,no,no,cellular,15,feb,531,1,2,success,yes
35,management,married,tertiary,753,no,no,cellular,27,aug,111,9,0,unknown,no
53,management,married,tertiary,583,no,no,cellular,17,nov,226,1,4,success,yes
39,technician,single,tertiary,25,yes,no,cellular,28,dec,315,1,2,success,yes
57,management,married,tertiary,350,no,no,telephone,4,may,87,3,0,unknown,no
79,retired,divorced,primary,2787,no,no,telephone,13,jul,617,1,1,success,yes
30,admin.,single,secondary,523,no,yes,cellular,3,mar,83,1,0,unknown,yes
34,blue-collar,married,secondary,157,yes,no,cellular,11,jul,254,2,0,unknown,no
34,technician,married,tertiary,5547,yes,no,cellular,19,aug,73,6,0,unknown,no
47,blue-collar,married,primary,304,yes,no,unknown,12,may,185,1,0,unknown,no
45,blue-collar,married,primary,360,no,no,unknown,20,jun,98,2,0,unknown,no
56,management,married,tertiary,3120,yes,no,cellular,7,aug,666,2,0,unknown,no
36,management,married,tertiary,1133,yes,no,cellular,4,aug,293,1,2,other,yes
28,student,single,secondary,154,yes,no,unknown,20,may,21,9,0,unknown,no
31,management,single,tertiary,3,no,no,cellular,4,feb,406,2,0,unknown,no
35,blue-collar,married,primary,2878,yes,no,cellular,18,nov,140,2,0,unknown,no
53,blue-collar,married,secondary,-634,no,no,cellular,19,aug,695,3,0,unknown,no
41,admin.,married,secondary,0,yes,no,cellular,17,nov,595,2,0,unknown,no
32,admin.,married,tertiary,281,yes,no,unknown,6,may,226,1,0,unknown,no
26,blue-collar,single,secondary,82,yes,no,unknown,9,may,654,1,0,unknown,yes
60,management,married,tertiary,315,no,no,cellular,1,sep,840,1,3,success,yes
38,admin.,single,secondary,2470,no,no,telephone,31,oct,227,1,0,unknown,yes
41,blue-collar,married,secondary,1020,yes,no,unknown,29,may,276,1,0,unknown,no
32,management,divorced,tertiary,222,no,yes,cellular,15,jul,820,4,0,unknown,yes
38,technician,married,secondary,728,yes,no,cellular,18,nov,286,1,2,other,no
27,technician,single,tertiary,1075,no,no,cellular,2,mar,658,1,0,unknown,yes
32,services,married,secondary,689,yes,yes,cellular,16,jun,162,3,0,unknown,yes
38,blue-collar,married,primary,668,no,no,unknown,8,may,238,1,0,unknown,no
34,technician,married,unknown,4053,yes,no,unknown,23,may,123,2,0,unknown,no
37,admin.,married,secondary,0,yes,no,cellular,2,jun,107,1,0,unknown,yes
37,entrepreneur,divorced,tertiary,66,no,no,cellular,18,nov,1164,2,0,unknown,yes
41,blue-collar,married,primary,219,no,yes,unknown,18,jun,1574,3,0,unknown,yes
47,management,married,primary,4151,yes,no,unknown,14,may,114,1,0,unknown,no
39,technician,single,secondary,1104,no,no,cellular,20,nov,333,2,2,success,no
48,blue-collar,married,secondary,238,yes,yes,cellular,2,jun,118,2,1,success,no
44,housemaid,married,primary,3706,no,no,unknown,17,jun,209,3,0,unknown,no
38,blue-collar,single,secondary,0,no,no,cellular,27,oct,297,1,3,failure,yes
59,blue-collar,married,secondary,1376,no,yes,unknown,9,may,61,4,0,unknown,no
35,admin.,divorced,secondary,534,no,no,cellular,15,may,669,1,3,failure,yes
46,technician,married,tertiary,841,yes,no,unknown,6,may,158,1,0,unknown,no
37,management,single,tertiary,3141,no,no,cellular,4,may,384,2,0,unknown,yes
29,admin.,divorced,secondary,1320,yes,yes,unknown,8,may,489,1,0,unknown,no
46,technician,divorced,secondary,1,yes,yes,unknown,26,may,200,3,0,unknown,no
52,management,married,primary,0,no,no,unknown,5,jun,85,3,0,unknown,no
61,self-employed,married,tertiary,10861,no,no,cellular,26,jul,336,2,3,success,yes
32,blue-collar,divorced,unknown,291,yes,yes,unknown,27,jun,120,6,0,unknown,no
32,blue-collar,single,secondary,799,no,yes,cellular,23,jul,2078,6,0,unknown,yes
47,admin.,married,secondary,29,no,yes,cellular,22,aug,150,8,0,unknown,no
60,technician,married,secondary,116,no,no,cellular,11,aug,329,2,8,success,yes
34,admin.,married,tertiary,69,no,yes,cellular,25,nov,296,1,2,failure,yes
62,retired,married,tertiary,2557,yes,no,cellular,10,nov,404,1,8,success,yes
52,entrepreneur,single,tertiary,3469,yes,no,cellular,16,apr,583,1,1,success,yes
45,management,married,secondary,5888,yes,no,unknown,26,may,45,5,0,unknown,no
63,retired,divorced,primary,1840,no,no,cellular,12,mar,71,3,0,unknown,no
35,blue-collar,married,secondary,698,yes,yes,unknown,30,may,1343,3,0,unknown,yes
56,admin.,married,primary,202,yes,no,unknown,9,may,178,2,0,unknown,no
39,technician,single,secondary,15,yes,no,cellular,30,apr,510,1,0,unknown,yes
40,blue-collar,married,secondary,5060,no,no,cellular,10,feb,154,2,1,success,yes
55,entrepreneur,divorced,primary,29,no,no,unknown,16,jun,500,1,0,unknown,no
59,management,married,unknown,3534,no,no,cellular,21,nov,216,4,0,unknown,no
59,retired,married,primary,-13,no,no,cellular,11,aug,77,1,0,unknown,no
44,management,single,tertiary,483,no,no,cellular,6,mar,207,2,6,success,yes
37,blue-collar,married,secondary,342,yes,no,cellular,12,may,340,2,1,failure,no
50,admin.,married,secondary,1575,no,no,cellular,17,nov,407,1,0,unknown,no
57,admin.,married,secondary,2120,no,no,cellular,19,aug,687,4,0,unknown,yes
35,technician,married,secondary,905,no,yes,cellular,21,aug,114,2,0,unknown,no
35,admin.,married,secondary,1345,yes,no,cellular,23,jul,135,1,0,unknown,no
34,admin.,married,secondary,1406,yes,no,cellular,27,may,145,1,0,unknown,yes
55,admin.,married,secondary,8304,no,no,cellular,1,jun,201,1,0,unknown,yes
38,unknown,single,tertiary,0,no,no,cellular,11,sep,260,3,3,success,yes
40,self-employed,married,secondary,0,no,no,unknown,19,jun,61,1,0,unknown,no
47,blue-collar,married,secondary,2787,no,no,cellular,11,aug,479,1,0,unknown,yes
30,technician,single,secondary,54,no,no,cellular,11,aug,194,2,0,unknown,no
47,technician,married,secondary,321,yes,yes,unknown,4,jul,111,1,0,unknown,no
31,blue-collar,single,secondary,1207,yes,no,cellular,17,apr,163,2,0,unknown,no
60,retired,divorced,secondary,-639,yes,no,cellular,15,may,585,1,0,unknown,yes
57,technician,married,primary,0,no,no,unknown,5,jun,58,8,0,unknown,no
56,technician,divorced,secondary,1561,no,no,cellular,13,aug,75,1,0,unknown,no
41,blue-collar,married,secondary,1459,no,no,unknown,5,jun,82,1,0,unknown,no
34,technician,single,secondary,194,yes,yes,cellular,15,may,1015,1,0,unknown,yes
35,technician,married,secondary,0,yes,no,cellular,19,nov,644,4,0,unknown,yes
56,management,married,tertiary,563,yes,no,cellular,6,may,100,2,1,failure,no
40,blue-collar,divorced,secondary,-426,no,yes,unknown,26,may,245,1,0,unknown,no
39,management,single,tertiary,3840,yes,no,cellular,11,aug,315,2,0,unknown,yes
37,services,single,secondary,608,no,no,cellular,14,may,380,3,0,unknown,no
51,blue-collar,married,primary,7098,no,no,cellular,6,aug,1471,7,0,unknown,yes
28,management,single,tertiary,1720,no,no,cellular,14,sep,230,1,4,success,yes
26,unemployed,single,tertiary,814,no,no,cellular,28,jan,1387,1,0,unknown,yes
18,student,single,secondary,5,no,no,cellular,24,aug,143,2,0,unknown,no
34,technician,married,tertiary,3743,yes,no,cellular,18,may,722,4,0,unknown,yes
40,blue-collar,married,secondary,1009,yes,yes,unknown,20,jun,1036,5,0,unknown,yes
38,blue-collar,married,secondary,292,yes,yes,unknown,6,jun,84,2,0,unknown,no
34,admin.,married,tertiary,79,yes,no,cellular,5,aug,203,1,5,success,yes
35,management,single,tertiary,5958,yes,no,cellular,22,mar,215,1,0,unknown,yes
58,self-employed,married,secondary,9994,no,no,cellular,10,jul,400,1,0,unknown,no
43,blue-collar,married,primary,3064,yes,no,cellular,20,nov,2453,2,0,unknown,yes
68,retired,married,secondary,19317,yes,no,cellular,4,aug,249,1,0,unknown,yes
49,entrepreneur,divorced,secondary,2908,no,no,unknown,6,jun,322,1,0,unknown,no
61,retired,married,secondary,2801,yes,yes,cellular,10,mar,239,1,0,unknown,yes
31,self-employed,single,tertiary,1815,no,no,telephone,9,feb,1541,1,0,unknown,yes
30,technician,single,secondary,148,yes,yes,cellular,15,may,115,5,0,unknown,no
75,retired,married,tertiary,6027,no,no,cellular,14,may,809,1,4,success,yes
35,management,married,tertiary,8000,no,no,cellular,13,may,331,1,3,success,yes
60,retired,married,secondary,523,no,no,cellular,13,aug,192,3,0,unknown,yes
41,technician,married,secondary,1819,no,no,cellular,22,sep,397,1,3,failure,yes
30,admin.,divorced,secondary,83,yes,yes,unknown,6,may,310,1,0,unknown,no
30,technician,married,tertiary,2166,no,no,cellular,12,jan,316,2,0,unknown,yes
28,management,single,tertiary,150,yes,no,unknown,8,may,491,1,0,unknown,no
38,entrepreneur,married,tertiary,0,no,no,cellular,23,jul,532,2,0,unknown,yes
32,blue-collar,married,primary,415,yes,no,unknown,2,jun,777,4,0,unknown,yes
56,management,married,tertiary,94,no,no,cellular,23,jul,530,3,0,unknown,no
46,blue-collar,married,secondary,922,no,yes,cellular,14,jul,151,2,0,unknown,no
20,student,single,secondary,215,no,no,cellular,21,aug,228,4,1,other,yes
50,admin.,single,secondary,3702,no,no,cellular,16,oct,109,5,0,unknown,no
27,blue-collar,single,secondary,-208,yes,no,unknown,21,may,127,2,0,unknown,no
40,admin.,single,secondary,50,no,no,cellular,15,may,837,1,0,unknown,yes
39,services,divorced,secondary,1957,yes,yes,cellular,20,nov,47,1,0,unknown,no
30,admin.,single,secondary,873,no,no,cellular,7,oct,301,1,2,failure,no
22,student,single,unknown,549,no,no,cellular,2,sep,154,1,0,unknown,no
56,entrepreneur,married,tertiary,-124,yes,no,unknown,15,may,374,5,0,unknown,no
59,retired,divorced,primary,20,no,no,cellular,10,jul,298,1,0,unknown,no
35,technician,married,tertiary,1473,yes,no,unknown,12,may,84,3,0,unknown,no
39,blue-collar,divorced,secondary,33,no,no,cellular,29,jan,593,4,0,unknown,no
57,entrepreneur,married,secondary,-525,no,yes,cellular,25,jul,337,1,0,unknown,no
51,housemaid,married,primary,108,no,no,unknown,16,jun,278,2,0,unknown,no
30,technician,single,secondary,158,no,no,cellular,6,oct,144,1,0,unknown,yes
32,management,divorced,tertiary,294,yes,no,cellular,17,apr,1095,1,5,success,yes
36,services,married,secondary,4721,no,no,cellular,9,mar,288,2,3,success,yes
58,management,divorced,tertiary,50,yes,no,unknown,3,jun,109,4,0,unknown,no
34,management,married,tertiary,63,no,no,cellular,18,nov,83,1,2,failure,no
32,management,single,tertiary,0,no,no,cellular,22,aug,360,2,0,unknown,no
76,retired,married,tertiary,2991,no,no,cellular,22,oct,344,1,1,success,yes
46,services,married,primary,437,yes,no,cellular,13,may,546,3,0,unknown,yes
27,technician,married,secondary,2183,yes,yes,unknown,21,may,857,1,0,unknown,yes
28,admin.,single,secondary,-126,no,yes,cellular,8,jul,360,4,0,unknown,no
34,blue-collar,married,tertiary,748,yes,yes,cellular,6,may,161,1,0,unknown,no
61,retired,married,primary,0,yes,yes,telephone,18,aug,280,13,0,unknown,no
63,retired,single,tertiary,791,no,no,cellular,21,oct,212,2,0,unknown,yes
52,blue-collar,married,secondary,-519,yes,no,unknown,9,jun,442,8,0,unknown,yes
53,unknown,married,unknown,0,no,no,cellular,25,aug,209,5,0,unknown,no
27,services,single,secondary,-195,yes,no,cellular,18,may,391,1,0,unknown,yes
30,admin.,married,secondary,350,no,yes,cellular,9,jul,171,5,0,unknown,no
47,admin.,single,tertiary,0,no,no,cellular,29,jan,137,1,0,unknown,no
49,retired,married,primary,-37,no,no,unknown,4,jul,191,2,0,unknown,no
61,admin.,married,secondary,4608,no,no,cellular,12,mar,212,1,0,unknown,yes
49,management,married,tertiary,1167,yes,yes,cellular,25,jun,213,6,8,failure,yes
32,services,single,secondary,1659,yes,no,unknown,30,may,120,6,0,unknown,no
29,unemployed,single,unknown,67,no,no,cellular,28,jan,330,2,0,unknown,no
37,entrepreneur,married,tertiary,342,yes,no,unknown,6,jun,212,1,0,unknown,no
36,admin.,married,secondary,1954,yes,yes,cellular,20,nov,158,2,3,failure,no
52,blue-collar,married,secondary,2087,yes,no,cellular,31,aug,267,1,1,failure,yes
34,self-employed,single,secondary,296,no,no,cellular,27,aug,609,13,0,unknown,yes
29,blue-collar,single,tertiary,455,no,no,cellular,22,oct,542,4,3,success,yes
43,technician,divorced,secondary,6835,no,no,unknown,20,jun,262,2,0,unknown,no
36,technician,single,secondary,376,no,no,cellular,13,nov,193,1,1,success,yes
37,technician,married,secondary,3720,yes,no,cellular,28,jan,561,1,0,unknown,no
30,technician,single,tertiary,635,no,no,cellular,13,aug,851,8,0,unknown,yes
31,management,married,tertiary,2603,yes,no,cellular,11,feb,280,4,0,unknown,yes
42,technician,married,secondary,4945,yes,no,cellular,2,mar,311,2,0,unknown,yes
39,management,married,tertiary,208,no,no,cellular,20,aug,170,4,0,unknown,no
33,services,divorced,secondary,44,no,yes,cellular,23,jul,529,1,0,unknown,yes
48,housemaid,single,secondary,1042,no,no,telephone,18,nov,129,2,0,unknown,no
36,blue-collar,single,secondary,1127,yes,no,cellular,10,jul,455,1,0,unknown,no
37,management,single,tertiary,102,yes,no,cellular,6,may,445,1,2,failure,yes
48,housemaid,married,primary,7195,no,no,cellular,21,nov,609,2,0,unknown,yes
56,management,married,primary,870,no,no,cellular,16,nov,257,1,0,unknown,yes
58,unknown,married,unknown,68,no,no,cellular,2,apr,268,1,0,unknown,yes
25,services,single,secondary,382,yes,no,unknown,13,may,392,1,0,unknown,no
35,unemployed,married,secondary,1,yes,no,cellular,28,jul,173,8,0,unknown,no
59,retired,divorced,primary,81,yes,no,unknown,5,may,107,1,0,unknown,no
43,blue-collar,single,primary,548,yes,no,unknown,7,may,98,1,0,unknown,no
31,management,married,secondary,0,no,no,cellular,11,aug,720,1,0,unknown,yes
53,entrepreneur,single,secondary,62,yes,no,unknown,30,may,1044,5,0,unknown,yes
38,management,married,tertiary,980,no,no,unknown,3,jun,662,5,0,unknown,no
40,admin.,married,secondary,419,yes,yes,cellular,12,may,92,1,1,failure,no
54,retired,divorced,tertiary,3076,no,no,cellular,27,may,367,2,0,unknown,yes
53,admin.,married,secondary,459,no,no,cellular,5,apr,558,1,0,unknown,yes
35,services,married,tertiary,0,yes,no,unknown,2,jun,312,2,0,unknown,no
48,management,divorced,tertiary,17964,yes,no,cellular,26,may,208,2,3,other,yes
56,admin.,single,secondary,-273,no,no,cellular,8,jul,119,2,0,unknown,no
48,admin.,married,secondary,1060,yes,no,cellular,20,apr,87,2,3,failure,no
25,student,single,secondary,1919,yes,no,cellular,15,may,264,1,4,failure,no
76,housemaid,divorced,primary,1411,no,no,telephone,15,apr,170,3,0,unknown,yes
31,management,married,tertiary,256,yes,no,cellular,7,jul,28,24,0,unknown,no
46,self-employed,married,secondary,706,no,no,cellular,21,may,588,1,3,failure,yes
39,technician,married,tertiary,1524,no,no,cellular,20,apr,567,1,0,unknown,yes
44,blue-collar,married,primary,4031,yes,no,cellular,7,may,983,4,0,unknown,yes
28,blue-collar,single,secondary,1705,no,no,cellular,17,dec,412,2,0,unknown,yes
31,blue-collar,married,secondary,255,yes,yes,cellular,18,may,295,1,0,unknown,no
25,services,single,secondary,505,no,no,cellular,15,jun,284,1,0,unknown,yes
60,blue-collar,married,unknown,2090,yes,no,cellular,7,may,957,2,0,unknown,yes
31,unemployed,married,tertiary,330,no,no,cellular,13,jan,260,1,2,success,yes
47,management,married,tertiary,2306,no,no,telephone,6,aug,239,4,0,unknown,yes
50,admin.,married,secondary,715,no,no,cellular,28,aug,131,13,0,unknown,no
46,admin.,single,secondary,596,yes,no,cellular,20,apr,138,3,0,unknown,no
32,services,single,secondary,772,yes,no,unknown,15,may,697,3,0,unknown,yes
60,self-employed,married,primary,46,yes,no,unknown,6,may,202,4,0,unknown,no
43,blue-collar,married,primary,1202,no,no,unknown,30,may,295,1,0,unknown,no
46,management,married,tertiary,1217,yes,no,unknown,15,may,236,1,0,unknown,no
49,technician,divorced,secondary,-236,yes,no,unknown,26,may,204,2,0,unknown,no
43,admin.,married,secondary,71,no,no,unknown,7,may,180,5,0,unknown,no
41,blue-collar,married,secondary,-190,no,yes,cellular,29,jul,808,3,0,unknown,yes
44,management,married,secondary,488,no,yes,cellular,29,jan,138,2,11,failure,no
35,technician,single,tertiary,1880,no,no,cellular,20,may,154,1,0,unknown,yes
30,management,single,tertiary,0,no,no,cellular,18,aug,124,3,0,unknown,no
31,management,divorced,tertiary,883,yes,no,cellular,5,mar,112,2,1,failure,yes
63,admin.,married,secondary,0,yes,no,cellular,31,aug,253,5,0,unknown,yes
75,retired,married,secondary,3771,no,no,telephone,16,oct,186,1,1,failure,yes
45,self-employed,married,secondary,7,no,no,cellular,20,nov,691,1,0,unknown,yes
21,student,single,primary,8278,no,no,cellular,29,oct,445,1,0,unknown,yes
26,management,single,tertiary,3944,yes,no,cellular,14,may,974,2,0,unknown,yes
50,blue-collar,married,primary,5872,yes,no,cellular,5,may,762,3,0,unknown,yes
60,retired,married,secondary,2060,no,no,cellular,29,jun,135,4,4,failure,no
56,blue-collar,divorced,primary,3021,no,no,unknown,9,jun,419,2,0,unknown,no
42,services,married,tertiary,12223,yes,no,cellular,19,nov,36,1,0,unknown,no
32,technician,married,secondary,696,yes,no,unknown,2,jun,815,1,0,unknown,yes
40,technician,single,secondary,822,yes,yes,cellular,29,jan,155,2,3,failure,no
41,blue-collar,married,secondary,5517,yes,no,cellular,10,jul,584,1,0,unknown,yes
55,management,divorced,tertiary,668,no,no,cellular,28,aug,25,6,0,unknown,no
47,blue-collar,married,secondary,303,no,no,unknown,11,jun,261,1,0,unknown,no
44,admin.,married,secondary,205,no,no,cellular,3,nov,289,1,0,unknown,yes
58,admin.,married,secondary,826,no,no,unknown,12,jun,885,1,0,unknown,yes
37,blue-collar,divorced,secondary,811,yes,yes,cellular,6,apr,185,3,0,unknown,no
48,services,married,primary,483,no,no,cellular,6,aug,119,2,0,unknown,no
40,housemaid,married,tertiary,795,yes,no,unknown,29,may,725,3,0,unknown,no
34,technician,married,secondary,-259,yes,no,unknown,27,may,124,2,0,unknown,no
30,management,single,tertiary,201,yes,no,cellular,17,mar,325,2,0,unknown,yes
