@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
49,services,married,secondary,823,no,no,cellular,8,aug,780,4,0,unknown,yes
36,technician,married,secondary,1368,no,no,cellular,1,jun,516,1,5,failure,yes
50,management,married,secondary,0,yes,no,unknown,14,may,94,4,0,unknown,no
45,entrepreneur,married,secondary,242,no,yes,cellular,4,feb,510,1,4,failure,no
35,management,single,tertiary,7918,no,no,cellular,7,sep,497,1,0,unknown,yes
23,services,single,secondary,279,yes,no,cellular,18,may,843,1,1,failure,yes
53,management,single,tertiary,1074,yes,no,unknown,15,may,523,2,0,unknown,no
32,self-employed,married,tertiary,14522,no,no,cellular,21,nov,221,7,0,unknown,no
35,blue-collar,married,secondary,975,yes,no,cellular,16,jul,102,1,0,unknown,no
33,admin.,single,secondary,607,no,no,cellular,27,feb,110,2,0,unknown,yes
26,technician,single,tertiary,-67,yes,no,cellular,15,may,637,1,0,unknown,yes
52,services,married,secondary,820,yes,no,cellular,2,feb,135,2,0,unknown,no
32,admin.,divorced,secondary,1611,yes,yes,unknown,13,may,93,1,0,unknown,no
42,admin.,divorced,secondary,527,no,yes,cellular,22,oct,181,1,1,success,yes
34,technician,single,tertiary,2671,no,no,cellular,19,aug,119,9,0,unknown,no
47,admin.,married,secondary,3434,yes,yes,telephone,9,jul,337,1,0,unknown,no
39,services,married,secondary,323,no,no,cellular,9,jun,874,2,6,failure,yes
49,management,married,tertiary,234,no,no,cellular,22,aug,55,6,0,unknown,no
41,management,divorced,tertiary,236,no,no,cellular,3,feb,159,2,0,unknown,no
34,management,single,tertiary,212,no,no,cellular,25,mar,278,8,0,unknown,yes
26,student,single,unknown,19,no,no,telephone,30,apr,268,1,0,unknown,no
46,blue-collar,married,tertiary,993,yes,no,unknown,16,jun,78,1,0,unknown,no
24,blue-collar,married,secondary,685,yes,no,unknown,26,may,896,3,0,unknown,yes
30,management,single,tertiary,533,no,no,cellular,11,aug,229,2,4,success,yes
48,management,divorced,unknown,549,yes,no,unknown,6,may,427,1,0,unknown,no
38,management,married,tertiary,536,yes,no,cellular,22,oct,234,1,1,success,yes
41,housemaid,married,primary,46,no,no,cellular,22,aug,268,1,0,unknown,no
45,management,divorced,tertiary,6200,no,no,cellular,29,jul,103,2,0,unknown,no
29,management,single,tertiary,0,yes,no,unknown,30,may,539,12,0,unknown,yes
32,technician,single,secondary,3297,no,no,cellular,11,aug,99,2,0,unknown,no
30,technician,single,secondary,4684,yes,no,cellular,30,apr,268,3,0,unknown,yes
32,technician,married,tertiary,636,yes,no,cellular,28,aug,370,1,4,success,yes
49,blue-collar,married,primary,-157,yes,no,cellular,7,jul,491,3,0,unknown,yes
30,management,single,tertiary,1028,no,no,cellular,4,feb,1294,2,0,unknown,yes
56,admin.,married,secondary,602,no,no,cellular,14,jun,458,1,8,success,yes
27,blue-collar,single,secondary,-3,yes,no,unknown,19,may,265,5,0,unknown,no
32,technician,married,secondary,253,yes,no,cellular,21,nov,76,1,3,failure,no
43,technician,divorced,primary,13,no,yes,cellular,9,jul,977,4,0,unknown,no
61,retired,married,tertiary,5267,no,no,cellular,11,feb,226,3,0,unknown,yes
30,admin.,single,secondary,457,no,no,cellular,27,apr,90,2,0,unknown,no
30,admin.,single,secondary,613,yes,no,cellular,17,apr,180,2,1,failure,no
35,technician,single,secondary,1693,yes,no,cellular,10,feb,515,1,0,unknown,yes
28,self-employed,married,secondary,-522,yes,yes,cellular,18,may,638,2,0,unknown,yes
48,management,married,primary,1513,no,no,cellular,29,jan,166,2,0,unknown,no
30,blue-collar,married,secondary,-529,yes,no,cellular,12,may,416,4,0,unknown,no
54,management,married,tertiary,2819,no,no,cellular,7,aug,123,3,0,unknown,no
29,student,single,secondary,1377,yes,no,cellular,3,aug,248,1,2,success,yes
32,self-employed,divorced,tertiary,3695,yes,no,cellular,15,may,34,1,3,other,no
78,retired,married,unknown,4807,no,no,telephone,22,oct,1002,4,0,unknown,yes
35,technician,divorced,secondary,5724,yes,no,unknown,30,may,691,10,0,unknown,yes
38,management,married,tertiary,1223,no,no,cellular,12,aug,1092,5,0,unknown,yes
51,blue-collar,married,tertiary,7816,yes,no,unknown,12,may,76,2,0,unknown,no
45,entrepreneur,married,primary,488,yes,no,telephone,28,jul,90,11,0,unknown,no
43,admin.,single,secondary,-247,yes,yes,cellular,2,feb,751,2,4,failure,yes
29,self-employed,single,tertiary,16,yes,no,unknown,6,may,43,1,0,unknown,no
32,admin.,single,secondary,184,yes,no,unknown,8,may,230,4,0,unknown,no
53,unemployed,single,secondary,4,no,no,cellular,30,jul,259,3,0,unknown,no
66,admin.,divorced,secondary,220,no,no,cellular,28,aug,283,1,0,unknown,no
51,blue-collar,divorced,primary,5,no,no,cellular,29,jul,600,2,0,unknown,yes
50,admin.,married,secondary,3608,yes,no,cellular,14,may,196,8,4,success,yes
66,retired,married,secondary,2326,no,yes,cellular,18,feb,232,1,1,success,yes
25,student,single,secondary,1868,no,no,cellular,26,oct,259,1,2,other,yes
24,student,single,secondary,431,no,no,cellular,19,aug,418,11,5,success,yes
25,blue-collar,single,secondary,303,no,no,cellular,18,jun,252,1,1,success,yes
25,technician,single,secondary,139,no,yes,cellular,11,jan,202,1,1,success,yes
49,management,married,tertiary,561,no,no,cellular,15,jun,173,1,0,unknown,yes
44,unemployed,married,tertiary,1151,yes,no,unknown,5,jun,127,2,0,unknown,no
40,services,married,secondary,3164,yes,no,cellular,3,apr,329,2,0,unknown,no
39,unemployed,married,secondary,270,yes,no,unknown,3,jun,116,1,0,unknown,no
35,technician,single,tertiary,33,no,no,cellular,29,aug,300,2,0,unknown,no
55,blue-collar,married,secondary,2854,yes,no,cellular,7,may,312,1,0,unknown,no
55,technician,married,secondary,6958,yes,yes,unknown,13,may,178,2,0,unknown,no
56,management,divorced,tertiary,-141,no,no,cellular,28,jul,101,4,0,unknown,no
46,management,single,secondary,244,yes,no,unknown,15,may,244,1,0,unknown,no
62,retired,married,secondary,569,no,no,cellular,4,aug,288,1,8,success,yes
42,technician,married,tertiary,13410,no,yes,cellular,14,aug,149,2,0,unknown,no
37,management,married,tertiary,393,yes,no,cellular,12,aug,62,2,2,success,no
38,technician,single,secondary,145,yes,no,unknown,27,may,109,2,0,unknown,no
60,management,married,tertiary,13546,no,no,cellular,17,apr,452,3,0,unknown,yes
35,blue-collar,married,primary,2490,yes,no,cellular,18,may,170,1,3,failure,no
33,technician,divorced,secondary,370,yes,no,cellular,11,aug,145,4,0,unknown,no
55,management,divorced,tertiary,8044,yes,no,cellular,11,may,175,5,19,other,no
32,management,single,tertiary,316,yes,no,cellular,29,jan,215,3,0,unknown,no
48,unemployed,divorced,secondary,201,no,no,cellular,10,nov,594,1,1,success,yes
53,blue-collar,divorced,primary,559,no,no,telephone,9,feb,16,5,0,unknown,no
32,technician,single,tertiary,720,no,no,cellular,12,aug,234,4,0,unknown,no
30,services,married,secondary,517,no,no,cellular,11,dec,141,2,0,unknown,yes
34,admin.,divorced,secondary,-251,no,no,cellular,18,jul,641,1,0,unknown,yes
32,student,single,secondary,14,no,no,cellular,19,aug,144,3,1,other,no
60,management,married,tertiary,79,no,no,unknown,11,jun,48,3,0,unknown,no
32,technician,married,tertiary,0,yes,no,cellular,19,nov,231,4,0,unknown,no
26,self-employed,single,secondary,467,yes,yes,unknown,4,jun,90,2,0,unknown,no
54,entrepreneur,married,tertiary,0,no,no,cellular,30,jul,250,5,0,unknown,no
29,self-employed,single,tertiary,814,no,no,unknown,13,aug,461,1,0,unknown,yes
70,retired,married,secondary,0,no,no,cellular,27,oct,258,1,5,success,yes
22,student,single,secondary,948,no,no,telephone,25,feb,169,1,3,success,yes
48,admin.,married,primary,3644,yes,yes,telephone,31,jul,1039,9,0,unknown,yes
53,technician,married,secondary,6831,no,no,cellular,13,may,1130,2,0,unknown,yes
39,housemaid,married,primary,267,no,no,unknown,9,jun,1151,5,0,unknown,no
57,management,married,secondary,0,no,no,cellular,28,jan,132,1,0,unknown,no
38,technician,single,secondary,103,yes,no,cellular,2,feb,159,1,3,failure,no
45,blue-collar,married,primary,101,yes,no,unknown,12,may,460,5,0,unknown,yes
47,management,married,tertiary,0,no,yes,cellular,21,aug,374,1,0,unknown,yes
32,management,married,tertiary,62,yes,no,telephone,13,nov,45,1,0,unknown,no
58,self-employed,divorced,tertiary,1382,no,no,unknown,9,jun,700,1,0,unknown,yes
37,technician,married,secondary,1458,no,no,cellular,30,apr,281,1,0,unknown,yes
30,blue-collar,married,secondary,673,yes,no,unknown,20,may,610,2,0,unknown,no
26,blue-collar,married,secondary,-11,yes,yes,cellular,17,jul,1150,3,0,unknown,yes
39,blue-collar,married,secondary,1382,yes,no,cellular,11,feb,397,2,0,unknown,yes
55,technician,married,secondary,570,no,no,cellular,27,aug,94,6,0,unknown,no
44,blue-collar,divorced,secondary,-222,yes,no,unknown,27,may,112,3,0,unknown,no
24,blue-collar,single,primary,1033,yes,no,cellular,24,nov,283,1,0,unknown,no
32,blue-collar,married,secondary,136,no,no,cellular,16,nov,206,1,3,success,yes
25,admin.,married,secondary,894,yes,no,unknown,28,may,328,1,0,unknown,no
26,technician,single,secondary,33,no,no,cellular,23,jul,91,7,0,unknown,no
34,technician,single,tertiary,6529,no,no,cellular,14,aug,505,2,0,unknown,yes
51,technician,married,tertiary,825,no,no,cellular,17,nov,977,3,0,unknown,yes
31,blue-collar,married,primary,33,yes,no,cellular,24,jul,901,2,0,unknown,yes
51,blue-collar,married,secondary,50,yes,yes,unknown,6,may,121,1,0,unknown,no
58,retired,divorced,tertiary,3237,no,no,telephone,31,oct,615,1,0,unknown,yes
58,management,married,tertiary,3228,no,no,cellular,19,aug,58,2,0,unknown,no
55,management,married,tertiary,568,no,no,cellular,12,aug,940,10,0,unknown,yes
55,management,single,tertiary,0,no,no,cellular,30,apr,156,3,0,unknown,no
52,admin.,single,secondary,2398,yes,no,cellular,3,nov,412,1,0,unknown,yes
41,blue-collar,married,secondary,2413,no,no,unknown,16,jun,64,3,0,unknown,no
43,blue-collar,married,secondary,2160,no,no,cellular,8,sep,261,1,1,success,yes
36,unemployed,married,tertiary,154,no,no,cellular,26,aug,556,7,0,unknown,yes
44,self-employed,married,tertiary,1196,no,no,cellular,20,aug,552,5,0,unknown,yes
60,admin.,single,secondary,473,no,no,cellular,5,feb,175,2,1,other,no
43,services,single,secondary,550,yes,no,cellular,13,may,107,2,0,unknown,no
35,management,single,tertiary,1396,yes,no,cellular,13,may,809,1,1,failure,yes
28,management,single,tertiary,187,no,no,cellular,9,jun,206,1,1,success,yes
25,management,single,tertiary,943,no,no,cellular,30,apr,512,1,0,unknown,yes
53,technician,married,secondary,100,no,no,cellular,13,aug,205,4,0,unknown,no
35,admin.,divorced,secondary,437,yes,no,unknown,4,jun,908,1,0,unknown,yes
44,management,single,tertiary,12,yes,no,cellular,19,nov,126,2,0,unknown,no
37,services,single,primary,0,no,yes,cellular,6,feb,155,6,5,other,no
40,blue-collar,married,secondary,2158,no,no,cellular,10,jul,277,1,0,unknown,no
61,retired,married,secondary,243,no,no,cellular,20,apr,194,1,0,unknown,yes
30,management,single,secondary,-383,yes,no,cellular,18,may,170,1,0,unknown,no
33,management,married,tertiary,621,no,no,cellular,12,aug,913,5,0,unknown,no
32,services,married,secondary,144,yes,no,unknown,19,may,260,11,0,unknown,no
45,blue-collar,married,secondary,61,yes,no,unknown,26,may,745,4,0,unknown,yes
76,retired,married,secondary,4112,no,no,telephone,23,oct,282,2,0,unknown,yes
45,technician,divorced,secondary,0,no,no,cellular,26,aug,64,2,0,unknown,no
46,blue-collar,married,primary,7934,yes,no,unknown,19,may,123,1,0,unknown,no
26,blue-collar,single,tertiary,644,no,no,cellular,2,dec,346,1,0,unknown,yes
25,blue-collar,married,secondary,0,no,yes,cellular,15,jul,1424,4,0,unknown,yes
40,blue-collar,married,secondary,1028,yes,yes,cellular,17,apr,319,1,0,unknown,no
52,unemployed,married,primary,959,no,no,telephone,30,jul,694,2,0,unknown,yes
34,blue-collar,married,secondary,1089,yes,no,cellular,13,may,394,3,0,unknown,yes
59,unemployed,married,secondary,957,no,no,cellular,9,dec,479,2,0,unknown,yes
33,admin.,single,tertiary,193,no,no,unknown,5,may,132,2,0,unknown,no
42,management,married,tertiary,-556,yes,yes,cellular,8,may,682,3,3,failure,yes
30,management,married,tertiary,882,no,no,cellular,22,aug,102,6,0,unknown,no
54,services,single,secondary,0,no,no,cellular,23,sep,209,1,0,unknown,yes
57,blue-collar,divorced,primary,5041,yes,no,cellular,16,apr,284,1,1,failure,no
41,management,single,tertiary,0,no,no,cellular,7,aug,91,2,0,unknown,no
80,retired,married,secondary,8304,no,no,telephone,9,jun,712,1,12,failure,yes
51,blue-collar,married,secondary,955,no,yes,cellular,17,dec,221,3,0,unknown,yes
34,technician,married,secondary,0,no,no,cellular,28,aug,183,10,0,unknown,no
29,technician,married,secondary,428,no,no,cellular,14,jul,131,4,0,unknown,no
38,technician,married,secondary,497,no,no,unknown,14,apr,173,1,0,unknown,yes
50,management,married,tertiary,1396,no,no,cellular,25,aug,731,6,0,unknown,yes
31,technician,divorced,secondary,268,no,no,unknown,16,may,118,2,0,unknown,no
35,blue-collar,single,secondary,487,yes,no,unknown,15,may,117,1,0,unknown,no
38,admin.,divorced,secondary,0,no,no,unknown,5,jun,56,1,0,unknown,no
57,self-employed,married,secondary,2109,no,no,cellular,21,aug,107,6,0,unknown,no
29,management,single,tertiary,36252,yes,no,cellular,30,apr,501,1,0,unknown,yes
36,services,single,tertiary,1189,no,no,cellular,17,aug,220,1,0,unknown,yes
29,management,married,tertiary,-6,yes,no,unknown,9,may,324,1,0,unknown,no
29,student,single,secondary,314,no,no,cellular,30,apr,465,1,0,unknown,yes
45,technician,divorced,secondary,-357,yes,yes,cellular,18,may,618,1,2,failure,yes
29,services,single,unknown,196,no,no,cellular,30,jan,726,2,0,unknown,yes
29,technician,single,secondary,6,no,no,cellular,25,may,315,1,0,unknown,yes
38,self-employed,married,secondary,279,yes,no,unknown,28,may,110,5,0,unknown,no
44,services,divorced,secondary,-389,yes,yes,unknown,5,jun,52,1,0,unknown,no
44,admin.,single,secondary,275,yes,no,cellular,14,may,7,5,4,failure,no
26,services,married,secondary,77,yes,no,cellular,15,may,619,1,4,failure,yes
49,admin.,married,secondary,0,no,no,cellular,1,jun,1460,1,0,unknown,yes
56,retired,married,secondary,878,no,no,unknown,20,jun,123,3,0,unknown,no
43,technician,married,secondary,0,no,yes,cellular,8,may,9,2,5,failure,no
35,services,married,tertiary,4564,no,no,cellular,18,aug,45,6,0,unknown,no
54,technician,married,tertiary,876,no,no,cellular,27,oct,269,3,3,success,yes
52,services,married,secondary,659,no,no,cellular,27,oct,113,1,0,unknown,yes
34,technician,married,secondary,133,no,no,cellular,12,may,171,2,3,success,yes
72,retired,married,primary,1388,no,no,telephone,20,oct,513,1,0,unknown,yes
56,technician,married,secondary,589,yes,no,unknown,29,may,535,2,0,unknown,yes
58,services,married,secondary,1667,yes,yes,unknown,6,may,85,1,0,unknown,no
29,self-employed,single,tertiary,121,yes,no,unknown,30,may,1500,2,0,unknown,yes
47,management,single,tertiary,551,no,no,cellular,29,oct,124,1,0,unknown,yes
31,services,married,secondary,371,yes,yes,cellular,17,apr,654,1,0,unknown,no
32,technician,married,secondary,303,yes,no,cellular,8,apr,150,1,4,failure,yes
33,admin.,married,tertiary,79,yes,no,cellular,22,oct,249,2,2,failure,yes
30,blue-collar,married,secondary,282,yes,yes,unknown,23,may,148,2,0,unknown,no
56,blue-collar,married,primary,1137,no,no,telephone,2,jul,176,1,0,unknown,yes
34,admin.,single,tertiary,625,no,yes,unknown,31,aug,34,1,0,unknown,yes
27,admin.,married,tertiary,2855,no,no,cellular,25,jan,240,1,3,failure,yes
35,management,single,tertiary,0,no,no,cellular,29,aug,131,2,0,unknown,no
57,management,divorced,unknown,854,no,no,cellular,27,aug,700,4,1,failure,yes
57,technician,divorced,secondary,3043,no,no,cellular,14,aug,707,2,0,unknown,yes
43,technician,married,secondary,7876,yes,no,cellular,11,aug,209,2,0,unknown,no
49,management,married,tertiary,-6847,no,yes,cellular,21,jul,206,1,0,unknown,no
57,entrepreneur,married,tertiary,958,no,no,unknown,6,jun,250,2,0,unknown,no
56,retired,married,secondary,393,no,yes,cellular,26,jul,183,1,2,failure,yes
31,management,married,tertiary,0,no,no,cellular,26,aug,76,2,0,unknown,no
54,blue-collar,married,primary,2933,yes,no,unknown,15,may,144,2,0,unknown,no
28,admin.,married,secondary,1595,no,no,cellular,9,sep,268,1,4,success,yes
33,technician,married,secondary,480,yes,no,cellular,30,jan,272,1,1,other,no
31,management,divorced,tertiary,254,no,no,cellular,18,aug,1576,8,0,unknown,yes
44,self-employed,single,tertiary,1367,yes,no,cellular,13,apr,1232,3,1,other,yes
54,technician,single,secondary,224,no,no,cellular,5,aug,134,2,0,unknown,no
42,services,married,secondary,737,yes,no,unknown,14,may,762,2,0,unknown,no
50,management,married,secondary,2910,no,no,telephone,29,jul,790,1,0,unknown,no
40,technician,married,secondary,42,no,no,cellular,13,aug,1842,2,0,unknown,yes
44,management,married,unknown,282,no,no,cellular,6,oct,296,3,0,unknown,yes
45,technician,married,secondary,144,yes,yes,cellular,14,jul,154,4,0,unknown,no
25,management,single,tertiary,490,no,no,cellular,7,sep,394,1,0,unknown,no
43,housemaid,married,secondary,-177,yes,no,unknown,21,may,172,2,0,unknown,no
44,blue-collar,married,primary,2,no,yes,telephone,7,jul,46,2,0,unknown,no
31,management,married,tertiary,156,no,no,cellular,13,aug,657,7,0,unknown,yes
61,retired,married,secondary,3114,no,no,cellular,13,nov,381,1,0,unknown,yes
54,management,divorced,tertiary,12018,yes,no,cellular,21,dec,267,2,0,unknown,yes
56,management,married,tertiary,12356,yes,no,cellular,26,may,410,1,5,other,yes
30,technician,single,secondary,9645,no,yes,cellular,26,aug,130,10,0,unknown,no
41,entrepreneur,married,tertiary,306,yes,no,unknown,20,jun,102,3,0,unknown,no
32,self-employed,married,secondary,67,no,no,cellular,5,aug,153,1,0,unknown,no
32,blue-collar,married,primary,634,no,no,cellular,29,jan,696,1,0,unknown,yes
61,housemaid,married,primary,2580,no,no,cellular,16,sep,270,3,7,other,yes
31,management,single,tertiary,4331,yes,no,cellular,22,jul,318,1,0,unknown,no
35,management,married,tertiary,1193,yes,no,unknown,2,jun,101,2,0,unknown,no
29,technician,single,secondary,1856,yes,yes,cellular,18,may,134,1,0,unknown,no
26,management,single,tertiary,114,yes,no,cellular,7,may,457,1,0,unknown,yes
53,blue-collar,married,primary,252,no,no,cellular,31,jul,727,4,0,unknown,yes
33,admin.,single,tertiary,272,yes,no,cellular,1,jun,326,1,2,failure,yes
51,technician,married,tertiary,0,no,no,cellular,2,mar,539,2,0,unknown,yes
29,admin.,married,secondary,494,yes,no,unknown,26,may,341,2,0,unknown,no
30,technician,married,secondary,455,yes,no,cellular,21,nov,758,1,0,unknown,yes
32,admin.,single,tertiary,291,no,no,telephone,28,jan,223,6,5,other,no
29,student,single,unknown,10332,no,no,cellular,2,nov,46,3,0,unknown,yes
40,services,married,secondary,695,yes,no,cellular,11,may,270,1,10,failure,no
70,retired,married,secondary,2384,no,no,cellular,30,oct,196,2,0,unknown,yes
